0,-560.70,0,3.31
1,-470.85,0,6.45
2,-289.71,0,9.60
3,-428.39,0,12.80
4,-284.24,0,15.96
5,-459.82,0,19.16
6,-330.53,0,22.48
7,-569.43,0,25.71
8,-472.04,0,28.90
9,-280.31,0,32.09
10,-272.09,0,35.27
11,-430.48,0,38.45
12,-566.34,0,41.62
13,-341.22,0,44.80
14,-321.70,0,48.00
15,-360.27,0,51.19
16,-342.59,0,54.38
17,-340.72,0,57.57
18,-338.14,0,60.99
19,-238.77,0,64.21
20,-330.62,0,67.40
21,-324.77,0,70.62
22,-407.29,0,73.84
23,-247.78,0,77.02
24,-403.74,0,80.23
25,-306.04,0,83.58
26,-472.57,0,86.79
27,-363.04,0,90.28
28,-359.72,0,93.51
29,-296.03,0,96.74
30,-293.92,0,100.11
31,-365.76,0,103.36
32,-358.91,0,106.60
33,-316.11,0,109.85
34,-430.73,0,113.09
35,-401.64,0,116.31
36,-292.28,0,119.55
37,-246.81,0,122.80
38,-325.11,0,126.05
39,-318.82,0,129.29
40,-288.81,0,132.56
41,-333.21,0,135.80
42,-479.67,0,139.03
43,-328.74,0,142.26
44,-319.11,0,145.49
45,-309.51,0,148.70
46,-325.94,0,151.93
47,-410.31,0,155.14
48,-371.78,0,158.54
49,-372.23,0,162.02
50,-367.93,0,165.34
51,-434.66,0,168.54
52,-402.15,0,171.76
53,-309.87,0,175.02
54,-316.84,0,178.28
55,-317.30,0,181.56
56,-357.12,0,185.02
57,-275.34,0,188.47
58,-354.79,0,191.69
59,-343.86,0,194.93
60,-259.93,0,198.17
61,-485.24,0,201.39
62,-233.96,0,204.60
63,-309.24,0,207.81
64,-382.26,0,211.06
65,-365.35,0,214.28
66,-336.03,0,217.52
67,-310.73,0,220.75
68,-310.72,0,224.04
69,-400.69,0,227.27
70,-457.35,0,230.52
71,-439.00,0,233.84
72,-328.28,0,237.10
73,-297.59,0,240.40
74,-255.48,0,243.70
75,-253.22,0,246.99
76,-358.25,0,250.26
77,-269.41,0,253.51
78,-333.73,0,256.77
79,-386.04,0,260.01
80,-425.44,0,263.26
81,-301.21,0,266.51
82,-359.51,0,269.77
83,-335.03,0,273.01
84,-388.72,0,276.27
85,-241.24,0,279.52
86,-381.46,0,282.77
87,-320.90,0,286.02
88,-295.15,0,289.28
89,-304.57,0,292.58
90,-349.41,0,295.85
91,-320.12,0,299.15
92,-360.94,0,302.43
93,-141.44,0,305.68
94,-291.50,0,308.96
95,-351.51,0,312.25
96,-358.32,0,315.51
97,-389.78,0,318.76
98,-368.26,0,322.02
99,-303.66,0,325.36
100,-374.01,0,328.76
101,-407.34,0,332.29
102,-334.51,0,335.77
103,-317.67,0,339.10
104,-355.72,0,342.49
105,-300.08,0,345.94
106,-406.77,0,349.30
107,-349.07,0,352.84
108,-290.72,0,356.24
109,-290.16,0,359.70
110,-407.04,0,363.05
111,-365.13,0,366.56
112,-354.04,0,369.97
113,-429.64,0,373.35
114,-568.81,0,376.69
115,-372.29,0,380.05
116,-541.27,0,383.38
117,-195.17,0,386.74
118,-297.01,0,390.05
119,-304.99,0,393.43
120,-357.35,0,396.81
121,-337.60,0,400.15
122,-296.38,0,403.48
123,-405.11,0,406.87
124,-329.39,0,410.23
125,-230.15,0,413.55
126,-329.96,0,416.89
127,-494.40,0,420.22
128,-335.58,0,423.52
129,-394.53,0,426.94
130,-309.80,0,430.37
131,-394.30,0,433.78
132,-368.40,0,437.14
133,-314.53,0,440.57
134,-373.51,0,443.95
135,-319.52,0,447.31
136,-329.76,0,450.65
137,-321.63,0,453.97
138,-438.87,0,457.30
139,-422.71,0,460.62
140,-334.91,0,463.96
141,-411.11,0,467.26
142,-412.66,0,470.57
143,-434.11,0,473.89
144,-325.23,0,477.25
145,-317.72,0,480.56
146,-247.84,0,483.88
147,-346.41,0,487.19
148,-398.64,0,490.49
149,-385.76,0,493.80
150,-447.65,0,497.19
