0,-507.65,0,3.55
1,-241.70,0,6.98
2,-518.69,0,10.41
3,-353.49,0,13.79
4,-399.39,0,17.18
5,-423.65,0,20.63
6,-445.73,0,24.00
7,-346.77,0,27.39
8,-592.91,0,30.76
9,-305.93,0,34.15
10,-492.89,0,37.55
11,-356.77,0,40.92
12,-433.56,0,44.34
13,-413.22,0,47.75
14,-341.18,0,51.14
15,-432.31,0,54.55
16,-333.09,0,57.96
17,-471.21,0,61.39
18,-417.75,0,64.79
19,-482.77,0,68.21
20,-402.99,0,71.62
21,-253.05,0,75.03
22,-259.38,0,78.46
23,-412.22,0,81.88
24,-317.22,0,85.36
25,-412.54,0,88.79
26,-360.79,0,92.22
27,-391.67,0,95.66
28,-413.01,0,99.11
29,-411.85,0,102.60
30,-295.50,0,106.16
31,-357.85,0,109.69
32,-331.70,0,113.15
33,-400.11,0,116.61
34,-507.35,0,120.07
35,-350.91,0,123.51
36,-335.60,0,126.98
37,-265.91,0,130.42
38,-407.75,0,133.91
39,-225.58,0,137.36
40,-419.83,0,140.80
41,-518.77,0,144.28
42,-352.24,0,147.78
43,-338.63,0,151.27
44,-277.37,0,154.77
45,-441.67,0,158.29
46,-293.53,0,161.71
47,-347.68,0,165.24
48,-391.27,0,168.72
49,-303.44,0,172.20
50,-337.25,0,175.74
51,-275.15,0,179.25
52,-449.43,0,182.77
53,-343.94,0,186.26
54,-336.85,0,189.72
55,-324.76,0,193.28
56,-371.11,0,196.82
57,-433.98,0,200.37
58,-319.10,0,204.08
59,-424.27,0,207.77
60,-336.97,0,211.31
61,-394.89,0,214.80
62,-296.31,0,218.28
63,-359.01,0,221.74
64,-189.20,0,225.30
65,-324.75,0,228.87
66,-525.78,0,232.60
67,-428.96,0,236.13
68,-288.03,0,239.67
69,-395.74,0,243.27
70,-444.90,0,246.79
71,-323.92,0,250.32
72,-135.82,0,253.80
73,-341.70,0,257.28
74,-348.11,0,260.81
75,-344.84,0,264.37
76,-367.98,0,267.95
77,-243.37,0,271.49
78,-285.55,0,275.15
79,-278.16,0,278.71
80,-345.43,0,282.33
81,-433.15,0,286.04
82,-379.31,0,289.56
83,-340.25,0,293.08
84,-341.46,0,296.64
85,-299.62,0,300.20
86,-339.19,0,303.80
87,-359.88,0,307.35
88,-358.16,0,310.86
89,-262.75,0,314.42
90,-298.42,0,317.96
91,-282.56,0,321.50
92,-325.85,0,325.08
93,-376.95,0,328.63
94,-312.62,0,332.16
95,-201.47,0,335.71
96,-385.84,0,339.22
97,-393.49,0,342.73
98,-333.50,0,346.27
99,-354.26,1,349.80
100,-305.89,1,353.31
101,-516.06,1,356.81
102,-261.53,1,360.31
103,-476.08,1,363.83
104,-300.62,1,367.38
105,-312.04,1,370.91
106,-345.97,1,374.43
107,-368.23,1,377.97
108,-254.65,1,381.51
109,-329.06,1,385.06
110,-508.59,1,388.61
111,-257.20,1,392.16
112,-308.78,1,395.68
113,-340.96,1,399.22
114,-413.06,1,402.73
115,-495.51,1,406.23
116,-403.39,1,409.76
117,-379.79,1,413.30
118,-306.27,1,416.93
119,-192.48,1,420.47
120,-296.99,1,424.01
121,-367.11,1,427.53
122,-370.15,1,431.03
123,-412.17,1,434.54
124,-346.94,1,438.11
125,-389.26,1,441.63
126,-372.99,1,445.17
127,-371.23,1,448.71
128,-386.11,1,452.25
129,-344.63,1,455.76
130,-299.57,1,459.30
131,-345.26,1,462.83
132,-207.81,1,466.36
133,-456.18,1,469.86
134,-331.73,1,473.40
135,-482.73,1,476.97
136,-392.36,1,480.60
137,-264.77,1,484.17
138,-247.78,1,487.79
139,-306.63,1,491.48
140,-360.90,1,495.07
141,-171.11,1,498.61
142,-309.55,1,502.21
143,-377.48,1,505.80
144,-443.90,1,509.36
145,-433.20,1,512.92
146,-383.29,1,516.48
147,-493.91,1,520.13
148,-286.35,1,523.70
149,-385.01,1,527.30
150,-244.64,1,530.90
151,-290.39,1,534.46
152,-294.28,1,538.02
153,-408.77,1,541.59
154,-374.87,1,545.15
155,-326.82,1,548.85
156,-253.94,1,552.40
157,-308.74,1,555.98
158,-367.84,1,559.53
159,-349.45,1,563.13
160,-374.13,1,566.72
161,-284.54,1,570.27
162,-385.30,1,573.84
163,-306.27,1,577.41
164,-356.86,1,580.96
165,-329.24,1,584.55
166,-341.58,1,588.21
167,-365.65,1,591.89
168,-338.22,1,595.45
169,-309.27,1,599.09
170,-309.32,1,602.67
171,-346.32,1,606.28
172,-262.76,1,609.85
173,-321.39,1,613.40
174,-276.98,1,616.98
175,-404.47,1,620.57
176,-356.81,1,624.15
177,-364.28,1,627.74
178,-320.32,1,631.29
179,-344.81,1,634.84
180,-255.04,1,638.38
181,-500.92,1,641.94
182,-357.09,1,645.53
183,-441.13,1,649.09
184,-384.01,1,652.68
185,-247.88,1,656.33
186,-271.11,1,659.90
187,-420.79,1,663.50
188,-497.24,1,667.04
189,-368.49,1,670.64
190,-264.61,1,674.25
191,-308.56,1,677.84
192,-403.71,1,681.40
193,-451.45,1,684.96
194,-346.38,1,688.57
195,-305.49,1,692.12
196,-291.46,1,695.67
197,-258.24,1,699.22
198,-287.46,1,702.78
199,-399.41,2,706.33
200,-405.34,2,709.87
201,-402.47,2,713.47
202,-499.26,2,717.03
203,-290.67,2,720.61
204,-401.96,2,724.18
205,-451.25,2,727.77
206,-370.56,2,731.31
207,-326.94,2,734.88
208,-338.01,2,738.51
209,-389.80,2,742.09
210,-333.70,2,745.65
211,-372.65,2,749.20
212,-470.48,2,752.79
213,-485.96,2,756.36
214,-563.85,2,759.88
215,-305.48,2,763.46
216,-342.36,2,767.04
217,-388.30,2,770.61
218,-334.44,2,774.19
219,-305.46,2,777.83
220,-353.99,2,781.39
221,-394.95,2,784.97
222,-345.04,2,788.57
223,-345.32,2,792.14
224,-345.46,2,795.71
225,-305.84,2,799.29
226,-321.64,2,802.95
227,-376.25,2,806.55
228,-481.28,2,810.16
229,-295.77,2,813.73
230,-348.51,2,817.34
231,-294.74,2,820.91
232,-480.06,2,824.50
233,-367.90,2,828.09
234,-315.89,2,831.75
235,-505.48,2,835.30
236,-398.04,2,838.86
237,-342.82,2,842.45
238,-327.99,2,846.06
239,-558.58,2,849.66
240,-396.21,2,853.20
241,-417.94,2,856.77
242,-522.64,2,860.32
243,-323.07,2,863.86
244,-233.79,2,867.44
245,-362.21,2,871.04
246,-449.94,2,874.58
247,-306.70,2,878.13
248,-333.04,2,881.67
249,-402.92,2,885.28
250,-353.19,2,888.87
251,-392.43,2,892.44
252,-350.18,2,895.99
253,-271.34,2,899.54
254,-370.63,2,903.09
255,-317.27,2,906.64
256,-268.34,2,910.18
257,-327.43,2,913.72
258,-235.57,2,917.31
259,-321.79,2,920.88
260,-363.64,2,924.47
261,-358.89,2,928.01
262,-435.19,2,931.56
263,-351.58,2,935.11
264,-158.15,2,938.66
265,-344.80,2,942.20
266,-309.86,2,945.79
267,-382.04,2,949.35
268,-331.77,2,952.91
269,-346.54,2,956.46
270,-261.20,2,960.01
271,-279.72,2,963.54
272,-338.05,2,967.09
273,-364.18,2,970.62
274,-287.18,2,974.17
275,-336.68,2,977.76
276,-265.88,2,981.30
277,-433.79,2,984.83
278,-370.88,2,988.37
279,-333.29,2,991.91
280,-428.74,2,995.47
281,-319.12,2,999.00
282,-417.46,2,1002.55
283,-316.07,2,1006.09
284,-371.70,2,1009.64
285,-350.08,2,1013.20
286,-260.53,2,1016.75
287,-325.38,2,1020.32
288,-436.79,2,1023.87
289,-375.29,2,1027.41
290,-319.67,2,1030.95
291,-397.29,2,1034.49
292,-319.29,2,1038.05
293,-359.33,2,1041.60
294,-387.06,2,1045.17
295,-358.68,2,1048.69
296,-436.69,2,1052.23
297,-327.82,2,1055.76
298,-233.37,2,1059.38
299,-325.33,3,1063.01
300,-391.49,3,1066.69
301,-341.12,3,1070.25
302,-311.49,3,1073.82
303,-366.64,3,1077.45
304,-380.81,3,1081.06
305,-244.51,3,1084.61
306,-246.86,3,1088.17
307,-233.01,3,1091.73
308,-377.58,3,1095.30
309,-479.37,3,1098.86
310,-381.05,3,1102.41
311,-328.14,3,1105.96
312,-494.99,3,1109.60
313,-374.14,3,1113.19
314,-307.73,3,1116.63
315,-448.50,3,1120.06
316,-322.38,3,1123.52
317,-313.19,3,1126.97
318,-316.74,3,1130.45
319,-337.25,3,1134.05
320,-328.40,3,1137.60
321,-337.27,3,1141.19
322,-340.99,3,1144.61
323,-359.47,3,1148.03
324,-241.43,3,1151.41
325,-277.67,3,1154.80
326,-387.64,3,1158.20
327,-333.05,3,1161.56
328,-353.10,3,1164.96
329,-333.53,3,1168.33
330,-173.08,3,1171.69
331,-406.78,3,1175.06
332,-83.80,3,1178.43
333,-423.28,3,1181.82
334,-266.96,3,1185.19
335,-377.87,3,1188.57
336,-407.54,3,1191.94
337,-289.14,3,1195.30
338,-374.69,3,1198.67
339,-362.24,3,1202.05
340,-205.54,3,1205.42
341,-246.12,3,1208.78
342,-355.98,3,1212.13
343,-357.20,3,1215.50
344,-248.52,3,1218.86
345,-424.23,3,1222.23
346,-363.23,3,1225.60
347,-390.32,3,1228.95
348,-305.54,3,1232.34
349,-265.22,3,1235.76
350,-487.51,3,1239.13
351,-261.67,3,1242.50
